,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
5379,204776,T. Leistner,24,https://cdn.sofifa.org/sm/16/players/204776.png,Germany,https://cdn.sofifa.org/flags/21.png,69,72,1. FC Union Berlin,https://cdn.sofifa.org/xs/16/teams/1831.png,€1.1M,€8K,1617
5380,226536,O. Colley,22,https://cdn.sofifa.org/sm/16/players/226536.png,Gambia,https://cdn.sofifa.org/flags/116.png,69,75,Djurgårdens IF,https://cdn.sofifa.org/xs/16/teams/710.png,€1.2M,€8K,1497
5381,190184,C. Tierney,29,https://cdn.sofifa.org/sm/16/players/190184.png,United States,https://cdn.sofifa.org/flags/95.png,69,69,New England Revolution,https://cdn.sofifa.org/xs/16/teams/691.png,€750K,€8K,1913
5382,199145,Jandson,28,https://cdn.sofifa.org/sm/16/players/199145.png,Brazil,https://cdn.sofifa.org/flags/54.png,69,69,Al Qadisiyah,https://cdn.sofifa.org/xs/16/teams/112391.png,€1M,€4K,1623
5383,199657,F. Arizala,29,https://cdn.sofifa.org/sm/16/players/199657.png,Colombia,https://cdn.sofifa.org/flags/56.png,69,69,Club Atlas,https://cdn.sofifa.org/xs/16/teams/101114.png,€1M,€10K,1823
5384,201449,V. Roberge,28,https://cdn.sofifa.org/sm/16/players/201449.png,France,https://cdn.sofifa.org/flags/18.png,69,69,Sunderland,https://cdn.sofifa.org/xs/16/teams/106.png,€800K,€10K,1609
5385,142313,R. Lemaître,32,https://cdn.sofifa.org/sm/16/players/142313.png,France,https://cdn.sofifa.org/flags/18.png,69,69,En Avant de Guingamp,https://cdn.sofifa.org/xs/16/teams/62.png,€575K,€8K,1834
5386,209385,R. Filippi,26,https://cdn.sofifa.org/sm/16/players/209385.png,France,https://cdn.sofifa.org/flags/18.png,69,70,GFC Ajaccio,https://cdn.sofifa.org/xs/16/teams/110316.png,€975K,€10K,1404
5387,150249,M. Sifakis,30,https://cdn.sofifa.org/sm/16/players/150249.png,Greece,https://cdn.sofifa.org/flags/22.png,69,69,KV Kortrijk,https://cdn.sofifa.org/xs/16/teams/100081.png,€825K,€8K,1137
5388,177129,A. Bodzek,29,https://cdn.sofifa.org/sm/16/players/177129.png,Poland,https://cdn.sofifa.org/flags/37.png,69,69,Fortuna Düsseldorf,https://cdn.sofifa.org/xs/16/teams/110636.png,€775K,€8K,1828
5389,190697,S. Strandberg,24,https://cdn.sofifa.org/sm/16/players/190697.png,Norway,https://cdn.sofifa.org/flags/36.png,69,71,FC Krasnodar,https://cdn.sofifa.org/xs/16/teams/112218.png,€1.1M,€8K,1663
5390,201450,J. Antonia,24,https://cdn.sofifa.org/sm/16/players/201450.png,Curacao,https://cdn.sofifa.org/flags/85.png,69,72,FC Groningen,https://cdn.sofifa.org/xs/16/teams/1915.png,€1.3M,€10K,1677
5391,219626,J. Gómez,21,https://cdn.sofifa.org/sm/16/players/219626.png,Argentina,https://cdn.sofifa.org/flags/52.png,69,75,Club Atlético Lanús,https://cdn.sofifa.org/xs/16/teams/110395.png,€1.2M,€8K,1764
5392,198379,G. Thorne,22,https://cdn.sofifa.org/sm/16/players/198379.png,England,https://cdn.sofifa.org/flags/14.png,69,76,Derby County,https://cdn.sofifa.org/xs/16/teams/91.png,€1.2M,€8K,1849
5393,201707,A. Fiola,25,https://cdn.sofifa.org/sm/16/players/201707.png,Hungary,https://cdn.sofifa.org/flags/23.png,69,71,,https://cdn.sofifa.org/flags/23.png,€0,€0,1680
5394,223211,Gustavo Scarpa,21,https://cdn.sofifa.org/sm/16/players/223211.png,Brazil,https://cdn.sofifa.org/flags/54.png,69,78,Fluminense Football Club,https://cdn.sofifa.org/xs/16/teams/567.png,€1.6M,€8K,1746
5395,175851,Tomané,22,https://cdn.sofifa.org/sm/16/players/175851.png,Portugal,https://cdn.sofifa.org/flags/38.png,69,74,MSV Duisburg,https://cdn.sofifa.org/xs/16/teams/1825.png,€1.4M,€8K,1551
5396,137708,F. Dick,30,https://cdn.sofifa.org/sm/16/players/137708.png,Germany,https://cdn.sofifa.org/flags/21.png,69,69,DSC Arminia Bielefeld,https://cdn.sofifa.org/xs/16/teams/159.png,€700K,€8K,1910
5397,223212,O. Çağlayan,19,https://cdn.sofifa.org/sm/16/players/223212.png,Turkey,https://cdn.sofifa.org/flags/48.png,69,82,Kayserispor,https://cdn.sofifa.org/xs/16/teams/101020.png,€1.8M,€6K,1741
5398,172780,B. Pitman,27,https://cdn.sofifa.org/sm/16/players/172780.png,England,https://cdn.sofifa.org/flags/14.png,69,69,Ipswich Town,https://cdn.sofifa.org/xs/16/teams/94.png,€1.1M,€15K,1800
5399,202989,Lee Jong Ho,23,https://cdn.sofifa.org/sm/16/players/202989.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,69,73,Jeonbuk Hyundai Motors,https://cdn.sofifa.org/xs/16/teams/1477.png,€1.4M,€10K,1808
5400,215533,S. Stevens,23,https://cdn.sofifa.org/sm/16/players/215533.png,Netherlands,https://cdn.sofifa.org/flags/34.png,69,74,FC Twente,https://cdn.sofifa.org/xs/16/teams/1908.png,€1.2M,€8K,1088
5401,226285,R. Gudiño,19,https://cdn.sofifa.org/sm/16/players/226285.png,Mexico,https://cdn.sofifa.org/flags/83.png,69,83,Madeira,https://cdn.sofifa.org/xs/16/teams/112517.png,€1.9M,€1K,1144
5402,228589,Raphael Guzzo,20,https://cdn.sofifa.org/sm/16/players/228589.png,Portugal,https://cdn.sofifa.org/flags/38.png,69,80,SL Benfica,https://cdn.sofifa.org/xs/16/teams/234.png,€1.7M,€10K,1837
5403,204526,Hervías,22,https://cdn.sofifa.org/sm/16/players/204526.png,Spain,https://cdn.sofifa.org/flags/45.png,69,77,Real Oviedo,https://cdn.sofifa.org/xs/16/teams/110827.png,€1.5M,€8K,1682
5404,142318,C. Ledesma,36,https://cdn.sofifa.org/sm/16/players/142318.png,Argentina,https://cdn.sofifa.org/flags/52.png,69,69,Argentinos Juniors,https://cdn.sofifa.org/xs/16/teams/111019.png,€0,€1K,1838
5405,223726,E. Kaş,23,https://cdn.sofifa.org/sm/16/players/223726.png,Turkey,https://cdn.sofifa.org/flags/48.png,69,73,Medicana Sivasspor,https://cdn.sofifa.org/xs/16/teams/101041.png,€1.3M,€8K,1833
5406,173038,M. N'Diaye,25,https://cdn.sofifa.org/sm/16/players/173038.png,Mali,https://cdn.sofifa.org/flags/126.png,69,70,ES Troyes AC,https://cdn.sofifa.org/xs/16/teams/294.png,€1M,€8K,1532
5407,202223,J. Meram,26,https://cdn.sofifa.org/sm/16/players/202223.png,Iraq,https://cdn.sofifa.org/flags/162.png,69,69,Columbus Crew SC,https://cdn.sofifa.org/xs/16/teams/687.png,€1M,€10K,1868
5408,216047,P. Muñoz,29,https://cdn.sofifa.org/sm/16/players/216047.png,Chile,https://cdn.sofifa.org/flags/55.png,69,69,CD O'Higgins,https://cdn.sofifa.org/xs/16/teams/112116.png,€975K,€4K,1655
5409,197360,A. Sharbini,28,https://cdn.sofifa.org/sm/16/players/197360.png,Croatia,https://cdn.sofifa.org/flags/10.png,69,69,Osmanlıspor,https://cdn.sofifa.org/xs/16/teams/112958.png,€975K,€3K,1716
5410,212208,L. Galeano,23,https://cdn.sofifa.org/sm/16/players/212208.png,Argentina,https://cdn.sofifa.org/flags/52.png,69,73,Godoy Cruz,https://cdn.sofifa.org/xs/16/teams/111706.png,€1.1M,€1K,1648
5411,163056,N. Champagne,30,https://cdn.sofifa.org/sm/16/players/163056.png,Argentina,https://cdn.sofifa.org/flags/52.png,69,69,Bahía Blanca,https://cdn.sofifa.org/xs/16/teams/110398.png,€825K,€1K,1087
5412,188400,T. Kaminski,22,https://cdn.sofifa.org/sm/16/players/188400.png,Belgium,https://cdn.sofifa.org/flags/7.png,69,76,FC København,https://cdn.sofifa.org/xs/16/teams/819.png,€1.2M,€8K,1119
5413,223473,Filipe Melo,25,https://cdn.sofifa.org/sm/16/players/223473.png,Portugal,https://cdn.sofifa.org/flags/38.png,69,70,Sheffield Wednesday,https://cdn.sofifa.org/xs/16/teams/1807.png,€1M,€8K,1726
5414,225009,Borja Fernández,19,https://cdn.sofifa.org/sm/16/players/225009.png,Spain,https://cdn.sofifa.org/flags/45.png,69,82,RC Celta de Vigo,https://cdn.sofifa.org/xs/16/teams/450.png,€1.6M,€6K,1601
5415,232433,H. Belkaroui,24,https://cdn.sofifa.org/sm/16/players/232433.png,Algeria,https://cdn.sofifa.org/flags/97.png,69,73,CD Nacional,https://cdn.sofifa.org/xs/16/teams/1891.png,€1.1M,€8K,1455
5416,169713,S. Cummings,26,https://cdn.sofifa.org/sm/16/players/169713.png,Jamaica,https://cdn.sofifa.org/flags/82.png,69,69,Millwall,https://cdn.sofifa.org/xs/16/teams/97.png,€850K,€10K,1738
5417,199666,E. Cirigliano,23,https://cdn.sofifa.org/sm/16/players/199666.png,Argentina,https://cdn.sofifa.org/flags/52.png,69,75,Club Atlético Tigre,https://cdn.sofifa.org/xs/16/teams/111715.png,€1.2M,€4K,1870
5418,202994,Han Kyo Won,25,https://cdn.sofifa.org/sm/16/players/202994.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,69,70,Jeonbuk Hyundai Motors,https://cdn.sofifa.org/xs/16/teams/1477.png,€1.2M,€8K,1903
5419,214258,M. Riquero,32,https://cdn.sofifa.org/sm/16/players/214258.png,Uruguay,https://cdn.sofifa.org/flags/60.png,69,69,Deportes Iquique,https://cdn.sofifa.org/xs/16/teams/112531.png,€600K,€1K,1769
5420,163570,A. Crofts,31,https://cdn.sofifa.org/sm/16/players/163570.png,Wales,https://cdn.sofifa.org/flags/50.png,69,69,Gillingham,https://cdn.sofifa.org/xs/16/teams/1802.png,€825K,€3K,1899
5421,230386,Césario Figueirido,27,https://cdn.sofifa.org/sm/16/players/230386.png,Brazil,https://cdn.sofifa.org/flags/54.png,69,69,Sociedade Esportiva Palmeiras,https://cdn.sofifa.org/xs/16/teams/383.png,€825K,€10K,1923
5422,205555,C. Jorquera,26,https://cdn.sofifa.org/sm/16/players/205555.png,Chile,https://cdn.sofifa.org/flags/55.png,69,69,Bursaspor,https://cdn.sofifa.org/xs/16/teams/742.png,€1M,€10K,1834
5423,222707,Marcos Guilherme,19,https://cdn.sofifa.org/sm/16/players/222707.png,Brazil,https://cdn.sofifa.org/flags/54.png,69,80,Clube Atlético Paranaense,https://cdn.sofifa.org/xs/16/teams/1039.png,€1.6M,€8K,1749
5424,181491,N. Burns,27,https://cdn.sofifa.org/sm/16/players/181491.png,Australia,https://cdn.sofifa.org/flags/195.png,69,69,,https://cdn.sofifa.org/flags/195.png,€0,€0,1838
5425,183795,G. Margreitter,26,https://cdn.sofifa.org/sm/16/players/183795.png,Austria,https://cdn.sofifa.org/flags/4.png,69,69,1. FC Nürnberg,https://cdn.sofifa.org/xs/16/teams/171.png,€875K,€10K,1450
5426,137204,W. Bressan,34,https://cdn.sofifa.org/sm/16/players/137204.png,Italy,https://cdn.sofifa.org/flags/27.png,69,69,Chievo Verona,https://cdn.sofifa.org/xs/16/teams/192.png,€650K,€5K,1103
5427,205556,L. Krajnc,20,https://cdn.sofifa.org/sm/16/players/205556.png,Slovenia,https://cdn.sofifa.org/flags/44.png,69,79,Cagliari,https://cdn.sofifa.org/xs/16/teams/1842.png,€1.4M,€6K,1638
5428,175092,M. Figueroa,32,https://cdn.sofifa.org/sm/16/players/175092.png,Honduras,https://cdn.sofifa.org/flags/81.png,69,69,FC Dallas,https://cdn.sofifa.org/xs/16/teams/695.png,€575K,€10K,1918
5429,178164,K. Madsen,26,https://cdn.sofifa.org/sm/16/players/178164.png,Norway,https://cdn.sofifa.org/flags/36.png,69,70,Strømsgodset IF,https://cdn.sofifa.org/xs/16/teams/922.png,€975K,€10K,1605
5430,137461,J. Gjasula,29,https://cdn.sofifa.org/sm/16/players/137461.png,Albania,https://cdn.sofifa.org/flags/1.png,69,69,SpVgg Greuther Fürth,https://cdn.sofifa.org/xs/16/teams/165.png,€950K,€8K,1839
5431,214005,V. Giraldo,29,https://cdn.sofifa.org/sm/16/players/214005.png,Colombia,https://cdn.sofifa.org/flags/56.png,69,69,Deportes Tolima,https://cdn.sofifa.org/xs/16/teams/111722.png,€750K,€1K,1921
5432,200438,Guilherme,24,https://cdn.sofifa.org/sm/16/players/200438.png,Brazil,https://cdn.sofifa.org/flags/54.png,69,73,Legia Warszawa,https://cdn.sofifa.org/xs/16/teams/1871.png,€1.3M,€8K,1904
5433,208374,A. Wooten,25,https://cdn.sofifa.org/sm/16/players/208374.png,United States,https://cdn.sofifa.org/flags/95.png,69,71,SV Sandhausen,https://cdn.sofifa.org/xs/16/teams/110178.png,€1.2M,€1K,1776
5434,211446,O. Viera,28,https://cdn.sofifa.org/sm/16/players/211446.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,69,69,Çaykur Rizespor,https://cdn.sofifa.org/xs/16/teams/101037.png,€800K,€6K,1599
5435,214262,A. López,26,https://cdn.sofifa.org/sm/16/players/214262.png,Argentina,https://cdn.sofifa.org/flags/52.png,69,70,CD Cobresal,https://cdn.sofifa.org/xs/16/teams/110978.png,€950K,€6K,1902
5436,156662,A. Bastía,36,https://cdn.sofifa.org/sm/16/players/156662.png,Argentina,https://cdn.sofifa.org/flags/52.png,69,69,Colon de Santa Fe,https://cdn.sofifa.org/xs/16/teams/110406.png,€0,€1K,1868
5437,208631,F. Starzyński,24,https://cdn.sofifa.org/sm/16/players/208631.png,Poland,https://cdn.sofifa.org/flags/37.png,69,72,Zagłębie Lubin,https://cdn.sofifa.org/xs/16/teams/110749.png,€1.3M,€5K,1812
5438,213751,João Meira,28,https://cdn.sofifa.org/sm/16/players/213751.png,Portugal,https://cdn.sofifa.org/flags/38.png,69,69,Chicago Fire Soccer Club,https://cdn.sofifa.org/xs/16/teams/693.png,€800K,€10K,1537
5439,219127,P. Galdames,18,https://cdn.sofifa.org/sm/16/players/219127.png,Chile,https://cdn.sofifa.org/flags/55.png,69,82,Unión Española,https://cdn.sofifa.org/xs/16/teams/110977.png,€1.7M,€1K,1888
5440,223223,K. Vandendriessche,25,https://cdn.sofifa.org/sm/16/players/223223.png,France,https://cdn.sofifa.org/flags/18.png,69,70,KV Oostende,https://cdn.sofifa.org/xs/16/teams/682.png,€1.2M,€8K,1901
5441,121591,Brandão,35,https://cdn.sofifa.org/sm/16/players/121591.png,Brazil,https://cdn.sofifa.org/flags/54.png,69,69,SC Bastia,https://cdn.sofifa.org/xs/16/teams/58.png,€400K,€8K,1737
5442,198904,G. Hanley,23,https://cdn.sofifa.org/sm/16/players/198904.png,Scotland,https://cdn.sofifa.org/flags/42.png,69,74,Blackburn Rovers,https://cdn.sofifa.org/xs/16/teams/3.png,€1.2M,€8K,1578
5443,204280,Cristian Herrera,24,https://cdn.sofifa.org/sm/16/players/204280.png,Spain,https://cdn.sofifa.org/flags/45.png,69,73,Girona CF,https://cdn.sofifa.org/xs/16/teams/110062.png,€1.4M,€10K,1715
5444,214776,O. Benítez,22,https://cdn.sofifa.org/sm/16/players/214776.png,Argentina,https://cdn.sofifa.org/flags/52.png,69,77,Club Atlético Lanús,https://cdn.sofifa.org/xs/16/teams/110395.png,€1.5M,€8K,1768
5445,177912,M. Lekven,27,https://cdn.sofifa.org/sm/16/players/177912.png,Norway,https://cdn.sofifa.org/flags/36.png,69,69,Vålerenga Fotball,https://cdn.sofifa.org/xs/16/teams/920.png,€1M,€10K,1900
5446,189432,A. Chermiti,27,https://cdn.sofifa.org/sm/16/players/189432.png,Tunisia,https://cdn.sofifa.org/flags/145.png,69,69,GFC Ajaccio,https://cdn.sofifa.org/xs/16/teams/110316.png,€1.1M,€15K,1778
5447,186361,O. Rojas,27,https://cdn.sofifa.org/sm/16/players/186361.png,Mexico,https://cdn.sofifa.org/flags/83.png,69,69,Deportivo Toluca,https://cdn.sofifa.org/xs/16/teams/1882.png,€825K,€10K,1896
5448,122361,M. Donadel,32,https://cdn.sofifa.org/sm/16/players/122361.png,Italy,https://cdn.sofifa.org/flags/27.png,69,69,Montreal Impact,https://cdn.sofifa.org/xs/16/teams/111139.png,€600K,€8K,1923
5449,198138,R. Rojas,27,https://cdn.sofifa.org/sm/16/players/198138.png,Paraguay,https://cdn.sofifa.org/flags/58.png,69,69,,https://cdn.sofifa.org/flags/58.png,€0,€0,1963
5450,204538,R. Ruidíaz,24,https://cdn.sofifa.org/sm/16/players/204538.png,Peru,https://cdn.sofifa.org/flags/59.png,69,71,,https://cdn.sofifa.org/flags/59.png,€0,€0,1764
5451,104442,C. Burke,31,https://cdn.sofifa.org/sm/16/players/104442.png,Scotland,https://cdn.sofifa.org/flags/42.png,69,69,Rotherham United,https://cdn.sofifa.org/xs/16/teams/1797.png,€825K,€3K,1794
5452,187898,M. Çelik,25,https://cdn.sofifa.org/sm/16/players/187898.png,Sweden,https://cdn.sofifa.org/flags/46.png,69,71,Akhisar Belediyespor,https://cdn.sofifa.org/xs/16/teams/111340.png,€1.2M,€4K,1748
5453,190970,Breitner,25,https://cdn.sofifa.org/sm/16/players/190970.png,Venezuela,https://cdn.sofifa.org/flags/61.png,69,70,Madeira,https://cdn.sofifa.org/xs/16/teams/112517.png,€1.2M,€1K,1819
5454,167931,R. Elliot,29,https://cdn.sofifa.org/sm/16/players/167931.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,69,69,Newcastle United,https://cdn.sofifa.org/xs/16/teams/13.png,€875K,€15K,1125
5455,214012,A. Escobar,24,https://cdn.sofifa.org/sm/16/players/214012.png,Colombia,https://cdn.sofifa.org/flags/56.png,69,71,CD Los Millionarios Bogota,https://cdn.sofifa.org/xs/16/teams/101105.png,€1.2M,€8K,1678
5456,186876,E. Ambrose,26,https://cdn.sofifa.org/sm/16/players/186876.png,Nigeria,https://cdn.sofifa.org/flags/133.png,69,69,Celtic,https://cdn.sofifa.org/xs/16/teams/78.png,€875K,€10K,1726
5457,200957,C. Mavrias,21,https://cdn.sofifa.org/sm/16/players/200957.png,Greece,https://cdn.sofifa.org/flags/22.png,69,75,Fortuna Düsseldorf,https://cdn.sofifa.org/xs/16/teams/110636.png,€1.4M,€8K,1731
5458,205565,D. Bulthuis,25,https://cdn.sofifa.org/sm/16/players/205565.png,Netherlands,https://cdn.sofifa.org/flags/34.png,69,71,1. FC Nürnberg,https://cdn.sofifa.org/xs/16/teams/171.png,€1M,€8K,1501
5459,143101,M. Carrusca,31,https://cdn.sofifa.org/sm/16/players/143101.png,Argentina,https://cdn.sofifa.org/flags/52.png,69,69,Adelaide United,https://cdn.sofifa.org/xs/16/teams/111393.png,€825K,€3K,1802
5460,231677,M. Rashford,17,https://cdn.sofifa.org/sm/16/players/231677.png,England,https://cdn.sofifa.org/flags/14.png,69,85,Manchester United,https://cdn.sofifa.org/xs/16/teams/11.png,€2M,€8K,1725
5461,50429,J. Álvarez,34,https://cdn.sofifa.org/sm/16/players/50429.png,Venezuela,https://cdn.sofifa.org/flags/61.png,69,69,CD Numancia,https://cdn.sofifa.org/xs/16/teams/477.png,€525K,€8K,1758
5462,198654,A. Kolomeytsev,26,https://cdn.sofifa.org/sm/16/players/198654.png,Russia,https://cdn.sofifa.org/flags/40.png,69,70,Lokomotiv Moscow,https://cdn.sofifa.org/xs/16/teams/100765.png,€1.2M,€15K,1870
5463,202238,Muralha,22,https://cdn.sofifa.org/sm/16/players/202238.png,Brazil,https://cdn.sofifa.org/flags/54.png,69,73,Pohang Steelers,https://cdn.sofifa.org/xs/16/teams/1474.png,€1.1M,€8K,1964
5464,220414,Diego Rico,22,https://cdn.sofifa.org/sm/16/players/220414.png,Spain,https://cdn.sofifa.org/flags/45.png,69,76,Real Zaragoza,https://cdn.sofifa.org/xs/16/teams/244.png,€1.2M,€8K,1847
5465,184318,M. Ceylan,27,https://cdn.sofifa.org/sm/16/players/184318.png,Turkey,https://cdn.sofifa.org/flags/48.png,69,69,Mersin İdman Yurdu,https://cdn.sofifa.org/xs/16/teams/101036.png,€825K,€10K,1886
5466,193278,C. Mavinga,24,https://cdn.sofifa.org/sm/16/players/193278.png,DR Congo,https://cdn.sofifa.org/flags/110.png,69,71,ES Troyes AC,https://cdn.sofifa.org/xs/16/teams/294.png,€1M,€8K,1721
5467,208384,R. Abdullah,21,https://cdn.sofifa.org/sm/16/players/208384.png,France,https://cdn.sofifa.org/flags/18.png,68,72,FC Lorient,https://cdn.sofifa.org/xs/16/teams/217.png,€950K,€8K,1730
5468,212224,G. Bueno,21,https://cdn.sofifa.org/sm/16/players/212224.png,Uruguay,https://cdn.sofifa.org/flags/60.png,68,77,Estudiantes de La Plata,https://cdn.sofifa.org/xs/16/teams/101083.png,€1.3M,€8K,1668
5469,53760,S. Diarra,31,https://cdn.sofifa.org/sm/16/players/53760.png,Mali,https://cdn.sofifa.org/flags/126.png,68,68,Valenciennes FC,https://cdn.sofifa.org/xs/16/teams/110456.png,€700K,€8K,1777
5470,186881,J. Holland,26,https://cdn.sofifa.org/sm/16/players/186881.png,Australia,https://cdn.sofifa.org/flags/195.png,68,69,MSV Duisburg,https://cdn.sofifa.org/xs/16/teams/1825.png,€825K,€10K,1868
5471,206594,S. March,20,https://cdn.sofifa.org/sm/16/players/206594.png,England,https://cdn.sofifa.org/flags/14.png,68,78,Brighton & Hove Albion,https://cdn.sofifa.org/xs/16/teams/1808.png,€1.4M,€6K,1719
5472,214018,J. Cabezas,24,https://cdn.sofifa.org/sm/16/players/214018.png,Colombia,https://cdn.sofifa.org/flags/56.png,68,71,Independiente Medellín,https://cdn.sofifa.org/xs/16/teams/101103.png,€925K,€4K,1748
5473,194050,M. Grün,28,https://cdn.sofifa.org/sm/16/players/194050.png,Germany,https://cdn.sofifa.org/flags/21.png,68,68,VfL Wolfsburg,https://cdn.sofifa.org/xs/16/teams/175.png,€750K,€15K,1122
5474,146947,Vesga,22,https://cdn.sofifa.org/sm/16/players/146947.png,Spain,https://cdn.sofifa.org/flags/45.png,68,76,Bilbao Athletic,https://cdn.sofifa.org/xs/16/teams/110701.png,€1.3M,€1K,1777
5475,219907,N. Aliji,21,https://cdn.sofifa.org/sm/16/players/219907.png,Albania,https://cdn.sofifa.org/flags/1.png,68,73,FC Basel,https://cdn.sofifa.org/xs/16/teams/896.png,€975K,€8K,1639
5476,225539,D. Solanke,17,https://cdn.sofifa.org/sm/16/players/225539.png,England,https://cdn.sofifa.org/flags/14.png,68,81,Vitesse,https://cdn.sofifa.org/xs/16/teams/1909.png,€1.4M,€4K,1670
5477,177667,S. Schachten,30,https://cdn.sofifa.org/sm/16/players/177667.png,Germany,https://cdn.sofifa.org/flags/21.png,68,68,FC Luzern,https://cdn.sofifa.org/xs/16/teams/897.png,€600K,€3K,1723
5478,184323,J. Lecjaks,24,https://cdn.sofifa.org/sm/16/players/184323.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,68,72,BSC Young Boys,https://cdn.sofifa.org/xs/16/teams/900.png,€950K,€8K,1864
5479,190467,D. de Buen,23,https://cdn.sofifa.org/sm/16/players/190467.png,Mexico,https://cdn.sofifa.org/flags/83.png,68,72,Santos Laguna,https://cdn.sofifa.org/xs/16/teams/110144.png,€1.1M,€8K,1932
5480,190723,N. Paparatto,31,https://cdn.sofifa.org/sm/16/players/190723.png,Argentina,https://cdn.sofifa.org/flags/52.png,68,68,FC Dallas,https://cdn.sofifa.org/xs/16/teams/695.png,€550K,€8K,1586
5481,211204,D. John,20,https://cdn.sofifa.org/sm/16/players/211204.png,Wales,https://cdn.sofifa.org/flags/50.png,68,79,Cardiff City,https://cdn.sofifa.org/xs/16/teams/1961.png,€1.3M,€6K,1829
5482,216068,F. Poli,26,https://cdn.sofifa.org/sm/16/players/216068.png,Italy,https://cdn.sofifa.org/flags/27.png,68,69,Carpi,https://cdn.sofifa.org/xs/16/teams/112409.png,€825K,€10K,1330
5483,171524,O. Damari,26,https://cdn.sofifa.org/sm/16/players/171524.png,Israel,https://cdn.sofifa.org/flags/26.png,68,69,New York Red Bulls,https://cdn.sofifa.org/xs/16/teams/689.png,€1M,€15K,1737
5484,190724,M. Pourié,24,https://cdn.sofifa.org/sm/16/players/190724.png,Germany,https://cdn.sofifa.org/flags/21.png,68,72,FC Ufa,https://cdn.sofifa.org/xs/16/teams/110822.png,€1.2M,€2K,1595
5485,199685,R. Pedriel,28,https://cdn.sofifa.org/sm/16/players/199685.png,Bolivia,https://cdn.sofifa.org/flags/53.png,68,68,Mersin İdman Yurdu,https://cdn.sofifa.org/xs/16/teams/101036.png,€825K,€10K,1753
5486,206341,E. Golasa,23,https://cdn.sofifa.org/sm/16/players/206341.png,Israel,https://cdn.sofifa.org/flags/26.png,68,74,PAOK Thessaloniki,https://cdn.sofifa.org/xs/16/teams/393.png,€1.2M,€10K,1668
5487,209413,M. Matras,24,https://cdn.sofifa.org/sm/16/players/209413.png,Poland,https://cdn.sofifa.org/flags/37.png,68,70,Pogoń Szczecin,https://cdn.sofifa.org/xs/16/teams/110746.png,€900K,€8K,1649
5488,214021,F. Torijano,26,https://cdn.sofifa.org/sm/16/players/214021.png,Colombia,https://cdn.sofifa.org/flags/56.png,68,69,Deportes Tolima,https://cdn.sofifa.org/xs/16/teams/111722.png,€825K,€3K,1543
5489,215045,P. González,28,https://cdn.sofifa.org/sm/16/players/215045.png,Chile,https://cdn.sofifa.org/flags/55.png,68,68,CD Cobresal,https://cdn.sofifa.org/xs/16/teams/110978.png,€825K,€6K,1710
5490,220165,J. Pohjanpalo,20,https://cdn.sofifa.org/sm/16/players/220165.png,Finland,https://cdn.sofifa.org/flags/17.png,68,74,Fortuna Düsseldorf,https://cdn.sofifa.org/xs/16/teams/110636.png,€1.2M,€8K,1641
5491,162053,L. Chambers,29,https://cdn.sofifa.org/sm/16/players/162053.png,England,https://cdn.sofifa.org/flags/14.png,68,68,Ipswich Town,https://cdn.sofifa.org/xs/16/teams/94.png,€625K,€8K,1562
5492,184581,G. Troianiello,32,https://cdn.sofifa.org/sm/16/players/184581.png,Italy,https://cdn.sofifa.org/flags/27.png,68,68,Ternana,https://cdn.sofifa.org/xs/16/teams/570.png,€675K,€2K,1700
5493,199174,A. Caracciolo,25,https://cdn.sofifa.org/sm/16/players/199174.png,Italy,https://cdn.sofifa.org/flags/27.png,68,70,Brescia,https://cdn.sofifa.org/xs/16/teams/190.png,€875K,€8K,1487
5494,140038,J. Rodríguez,35,https://cdn.sofifa.org/sm/16/players/140038.png,Mexico,https://cdn.sofifa.org/flags/83.png,68,68,Monarcas Morelia,https://cdn.sofifa.org/xs/16/teams/1028.png,€150K,€1K,1912
5495,222982,A. Blin,18,https://cdn.sofifa.org/sm/16/players/222982.png,France,https://cdn.sofifa.org/flags/18.png,68,83,Toulouse FC,https://cdn.sofifa.org/xs/16/teams/1809.png,€1.7M,€2K,1787
5496,172039,K. Aabech,32,https://cdn.sofifa.org/sm/16/players/172039.png,Denmark,https://cdn.sofifa.org/flags/13.png,68,68,Aarhus GF,https://cdn.sofifa.org/xs/16/teams/271.png,€675K,€10K,1753
5497,175367,D. Goodwillie,26,https://cdn.sofifa.org/sm/16/players/175367.png,Scotland,https://cdn.sofifa.org/flags/42.png,68,68,Ross County FC,https://cdn.sofifa.org/xs/16/teams/631.png,€925K,€4K,1744
5498,139016,I. Castro,34,https://cdn.sofifa.org/sm/16/players/139016.png,Mexico,https://cdn.sofifa.org/flags/83.png,68,68,Guadalajara,https://cdn.sofifa.org/xs/16/teams/1880.png,€270K,€6K,1892
5499,143112,P. Lugüercio,33,https://cdn.sofifa.org/sm/16/players/143112.png,Argentina,https://cdn.sofifa.org/flags/52.png,68,68,Club Atlético Aldosivi,https://cdn.sofifa.org/xs/16/teams/111707.png,€525K,€1K,1784
