,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage
1261,156434,F. Rodríguez,31,Mexico,74,74,Club América,1400000.0,35000.0
1262,198420,A. Waris,21,Ghana,74,81,Valenciennes FC,7200000.0,50000.0
1263,203796,F. Gutiérrez,22,Chile,74,78,FC Twente,4200000.0,50000.0
1264,215316,G. Rulli,21,Argentina,74,83,Estudiantes de La Plata,3600000.0,50000.0
1265,203030,R. Knoche,21,Germany,74,81,VfL Wolfsburg,4800000.0,65000.0
1266,53014,Fernando Navarro,31,Spain,74,74,Sevilla FC,1400000.0,55000.0
1267,189462,J. Hoilett,23,Canada,74,81,Queens Park Rangers,6600000.0,55000.0
1268,204311,K. Zouma,18,France,74,84,AS Saint-Étienne,4400000.0,30000.0
1269,139799,S. Silva,32,Uruguay,74,74,Club Atlético Lanús,1800000.0,0.0
1270,175895,V. Odjidja-Ofoe,24,Belgium,74,76,Club Brugge KV,3400000.0,40000.0
1271,186392,J. Ward,23,England,74,78,Crystal Palace,3600000.0,50000.0
1272,162329,K. El Ahmadi,28,Morocco,74,74,Aston Villa,2200000.0,50000.0
1273,28,Manu Herrera,31,Spain,74,74,Elche CF,1200000.0,30000.0
1274,10780,César Navas,33,Spain,74,74,Rubin Kazan,1000000.0,25000.0
1275,172316,Coke,26,Spain,74,78,Sevilla FC,2600000.0,70000.0
1276,189725,T. Cleverley,23,England,74,80,Manchester United,5200000.0,80000.0
1277,146974,Miguel Flaño,28,Spain,74,74,CA Osasuna,1800000.0,30000.0
1278,138784,K. Richardson,28,England,74,74,Fulham,2000000.0,50000.0
1279,196899,Héldon,24,Cape Verde,74,78,Sporting CP,5000000.0,50000.0
1280,138787,F. Cavenaghi,29,Argentina,74,74,River Plate,2600000.0,35000.0
1281,138532,R. Brouwers,31,Netherlands,74,74,Borussia Mönchengladbach,1400000.0,35000.0
1282,199205,Raphael Martinho,25,Brazil,74,76,Hellas Verona,4000000.0,40000.0
1283,215333,D. Zapata,22,Colombia,74,81,Napoli,6400000.0,75000.0
1284,110117,Borja Oubiña,31,Spain,74,74,RC Celta de Vigo,1800000.0,30000.0
1285,176934,Renan,28,Brazil,74,74,Goiás Esporte Clube,0.0,0.0
1286,190758,Werley,24,Brazil,74,78,Grêmio Foot-Ball Porto Alegrense,3400000.0,50000.0
1287,110376,Jonatan Soriano,27,Spain,74,74,FC Red Bull Salzburg,3000000.0,30000.0
1288,110377,Corominas,30,Spain,74,74,Elche CF,2400000.0,30000.0
1289,176681,Marcelo Lomba,26,Brazil,74,77,Bahia,1400000.0,45000.0
1290,195373,Bruno Mineiro,30,Brazil,74,74,Clube Atlético Paranaense,0.0,0.0
1291,197678,A. Ahamada,21,France,74,80,Toulouse FC,2400000.0,50000.0
1292,176942,M. Lustig,26,Sweden,74,77,Celtic,2600000.0,45000.0
1293,176687,A. Beck,26,Germany,74,77,TSG 1899 Hoffenheim,2600000.0,50000.0
1294,183344,T. Gebhart,24,Germany,74,77,1. FC Nürnberg,4000000.0,50000.0
1295,139313,C. Fuchs,27,Austria,74,77,FC Schalke 04,2400000.0,60000.0
1296,135218,D. Perquis,29,Poland,74,74,Real Betis Balompié,1600000.0,30000.0
1297,183346,F. Frei,24,Switzerland,74,81,FC Basel,6400000.0,50000.0
1298,185394,V. Forren,25,Norway,74,77,Molde FK,3600000.0,45000.0
1300,171828,I. Scocco,28,Argentina,74,74,Sunderland,2400000.0,50000.0
1301,191541,A. Uchida,25,Japan,74,76,FC Schalke 04,2800000.0,60000.0
1302,198198,Jordi Amat,21,Spain,74,80,Swansea City,4200000.0,50000.0
1303,171830,N. Spolli,30,Argentina,74,74,Catania,1600000.0,50000.0
1304,177974,A. Aguilar,28,Colombia,74,77,Toulouse FC,2400000.0,50000.0
1305,187702,O. El Kaddouri,22,Morocco,74,78,Torino,4400000.0,50000.0
1306,196150,T. Gutiérrez,28,Colombia,74,74,River Plate,2800000.0,35000.0
1307,143671,S. Pletikosa,34,Croatia,74,74,FC Rostov,950000.0,25000.0
1308,178487,C. Gardner,26,England,74,74,Sunderland,2200000.0,50000.0
1309,53815,C. Makiadi,29,DR Congo,74,74,SV Werder Bremen,1600000.0,35000.0
1310,205114,T. Inui,25,Japan,74,78,Eintracht Frankfurt,4000000.0,50000.0
1311,14907,A. Bizzarri,35,Argentina,74,74,Genoa,700000.0,30000.0
1312,111163,S. Elana,32,France,74,74,LOSC Lille,1000000.0,45000.0
1313,180283,S. Ki,24,Korea Republic,74,77,Sunderland,4200000.0,60000.0
1314,206396,A. Ibraimi,24,FYR Macedonia,74,80,Cagliari,0.0,0.0
1315,49212,J. Speroni,34,Argentina,74,74,Crystal Palace,800000.0,25000.0
1316,177981,F. Tissone,26,Argentina,74,75,Málaga CF,1800000.0,40000.0
1317,199487,Gálvez,24,Spain,74,77,Rayo Vallecano,3400000.0,45000.0
1318,20799,Custódio,30,Portugal,74,74,SC Braga,1400000.0,30000.0
1319,53055,M. Ambrosini,36,Italy,74,74,Fiorentina,250000.0,40000.0
1320,205632,L. Ocampos,18,Argentina,74,80,AS Monaco,4400000.0,30000.0
1321,169792,J. Rodriguez,23,England,74,79,Southampton,5600000.0,50000.0
1322,188992,M. Estigarribia,25,Paraguay,74,76,Atalanta,3400000.0,40000.0
1323,172098,A. Pereira,27,Uruguay,74,74,São Paulo Futebol Clube,1800000.0,35000.0
1324,189506,Victor Sánchez,25,Spain,74,78,RCD Espanyol,4600000.0,50000.0
1325,211267,A. Centurión,20,Argentina,74,81,Genoa,6400000.0,50000.0
1326,159043,J. Pitroipa,27,Burkina Faso,74,75,Stade Rennais FC,0.0,0.0
1327,155972,Ansotegi,30,Spain,74,74,Real Sociedad,1600000.0,30000.0
1328,181318,A. Ekdal,23,Sweden,74,78,Cagliari,4400000.0,50000.0
1329,146759,Riki,32,Spain,74,74,Granada CF,1600000.0,30000.0
1330,117063,N. Douchez,33,France,74,74,Paris Saint-Germain,950000.0,45000.0
1331,198218,Marcelo,21,Brazil,74,82,Clube Atlético Paranaense,0.0,0.0
1332,163402,A. Coda,28,Italy,74,74,Livorno,1800000.0,35000.0
1333,155979,R. McCormack,26,Scotland,74,74,Leeds United,3000000.0,30000.0
1334,183883,S. Tshabalala,28,South Africa,74,74,Kaizer Chiefs,2200000.0,35000.0
1335,185163,L. Rossettini,28,Italy,74,78,Cagliari,2600000.0,50000.0
1336,140620,R. Klavan,27,Estonia,74,74,FC Augsburg,1800000.0,30000.0
1337,153164,A. Faurlín,26,Argentina,74,75,Queens Park Rangers,2400000.0,35000.0
1338,206413,T. Stepanenko,23,Ukraine,74,78,Shakhtar Donetsk,3400000.0,50000.0
1339,214605,A. Mejía,24,Colombia,74,76,Atletico Nacional Medellin,2600000.0,15000.0
1340,162893,J. Djourou,26,Switzerland,74,77,Hamburger SV,2600000.0,50000.0
1341,192333,L. Sané,26,Senegal,74,78,Girondins de Bordeaux,2600000.0,60000.0
1342,211022,Rubén García,19,Spain,74,81,Levante UD,5400000.0,50000.0
1343,163407,A. Raggi,29,Italy,74,74,AS Monaco,1800000.0,35000.0
1344,178767,N. Mihaylov,25,Bulgaria,74,80,Hellas Verona,2600000.0,55000.0
1345,191055,Dídac,24,Spain,74,81,Real Betis Balompié,4800000.0,50000.0
1346,169808,U. Emanuelson,27,Netherlands,74,78,Milan,2400000.0,75000.0
1347,46160,Renato,34,Brazil,74,74,Santos Futebol Clube,700000.0,30000.0
1348,172882,P. Kone,25,Greece,74,76,Bologna,4400000.0,40000.0
1349,52306,C. Brunt,28,Northern Ireland,74,74,West Bromwich Albion,2400000.0,35000.0
1350,152916,R. Sambueza,29,Argentina,74,74,Club América,2200000.0,30000.0
1351,158036,Túlio de Melo,28,Brazil,74,74,Évian Thonon Gaillard FC,2400000.0,35000.0
1352,116308,R. Fanni,31,France,74,74,Olympique de Marseille,1400000.0,60000.0
1353,200278,S. García,24,Argentina,74,77,SV Werder Bremen,3600000.0,45000.0
1354,153175,J. Martínez,27,Argentina,74,74,Boca Juniors,2800000.0,30000.0
1355,31831,K. Källström,30,Sweden,74,74,Arsenal,1400000.0,65000.0
1356,51287,D. Duff,34,Republic of Ireland,74,74,Fulham,950000.0,45000.0
1357,177752,R. Drenthe,26,Netherlands,74,75,Reading,2400000.0,40000.0
1358,183897,A. Cabral,25,Argentina,74,76,Vélez Sarsfield,3600000.0,40000.0
1359,167514,D. Basta,28,Serbia,74,74,Udinese,2200000.0,50000.0
1360,170074,M. Davies,25,England,74,75,Bolton Wanderers,3600000.0,40000.0
1361,146011,I. Uche,29,Nigeria,74,74,Villarreal CF,2600000.0,35000.0
1362,19292,J. Collins,29,Wales,74,74,West Ham United,1600000.0,35000.0
1363,186972,M. Cáceres,27,Paraguay,74,74,Newell's Old Boys,1800000.0,8000.0
1364,183389,G. Sio,24,Ivory Coast,74,80,FC Basel,6400000.0,50000.0
1365,200542,G. Maniatis,26,Greece,74,77,Olympiakos CFP,2400000.0,45000.0
1366,138334,M. El Hamdaoui,28,Morocco,74,74,Málaga CF,2600000.0,35000.0
1367,207454,P. Rodríguez,23,Argentina,74,79,Estudiantes de La Plata,0.0,0.0
1368,184926,Fabiano,25,Brazil,74,79,FC Porto,3000000.0,60000.0
1369,193886,D. Didavi,23,Germany,74,77,VfB Stuttgart,5200000.0,45000.0
1370,5984,D. Trezeguet,35,France,74,74,Newell's Old Boys,850000.0,6000.0
1371,150368,C. Pander,29,Germany,74,74,Hannover 96,1800000.0,35000.0
1372,101473,T. Kuszczak,31,Poland,74,74,Brighton & Hove Albion,1200000.0,35000.0
1373,47201,S. Proto,30,Belgium,74,74,RSC Anderlecht,1200000.0,35000.0
1374,121185,C. Schulz,30,Germany,74,74,Hannover 96,1600000.0,35000.0
1375,182882,C. Sánchez,27,Colombia,74,78,Elche CF,2400000.0,50000.0
1376,188770,A. Mehmedi,22,Switzerland,74,79,SC Freiburg,6200000.0,50000.0
1377,217699,I. Slimani,25,Algeria,74,78,Sporting CP,5200000.0,50000.0
1378,183395,C. M'Bengué,24,Senegal,74,77,Stade Rennais FC,3600000.0,45000.0
1379,167524,J. Torres Nilo,25,Mexico,74,76,Tigres U.A.N.L.,3000000.0,40000.0
1380,187492,D. Kombarov,26,Russia,74,79,Spartak Moscow,3200000.0,65000.0
1381,112230,F. Béria,30,France,74,74,LOSC Lille,1600000.0,50000.0
1382,178278,Danilo Dias,27,Brazil,74,76,CS Marítimo,3200000.0,40000.0
1383,202087,J. Geis,19,Germany,74,82,1. FSV Mainz 05,4000000.0,50000.0
1384,148839,P. Verhaegh,29,Netherlands,74,74,FC Augsburg,1800000.0,35000.0
1385,156519,H. Herrera,23,Mexico,74,79,FC Porto,5600000.0,60000.0
1386,171879,C. Pereyra,31,Argentina,74,74,Belgrano de Córdoba,2000000.0,0.0
1387,195687,Baena,24,Spain,74,78,Rayo Vallecano,3200000.0,50000.0
1388,154472,Jorge Molina,31,Spain,74,74,Real Betis Balompié,2000000.0,30000.0
1389,179560,M. Sulejmani,24,Serbia,74,77,SL Benfica,4000000.0,60000.0
1390,49000,A. McGregor,31,Scotland,74,74,Hull City,1200000.0,35000.0
1391,180840,F. Rajtoral,27,Czech Republic,74,74,Hannover 96,0.0,0.0
1392,202857,K. Bellarabi,23,Germany,74,78,Eintracht Braunschweig,4600000.0,50000.0
1393,139882,F. Baloy,32,Panama,74,74,Monarcas Morelia,1200000.0,35000.0
1394,181098,M. Hasebe,29,Japan,74,74,1. FC Nürnberg,1600000.0,35000.0
1395,41835,G. Danic,31,France,74,74,Olympique Lyonnais,1600000.0,55000.0
1396,157804,S. Carson,27,England,74,75,Wigan Athletic,1400000.0,40000.0
1397,172140,D. Pranjić,31,Croatia,74,74,Panathinaikos FC,1800000.0,35000.0
1398,188268,L. Acosta,25,Argentina,74,76,Club Atlético Lanús,4200000.0,4000.0
1400,176237,J. Altidore,23,United States,74,77,Sunderland,4800000.0,65000.0
1401,203376,V. van Dijk,21,Netherlands,74,78,Celtic,3400000.0,50000.0
1402,177520,J. Schuster,28,Germany,74,75,SC Freiburg,2000000.0,40000.0
1403,165234,N. Maurice-Belay,28,France,74,74,Girondins de Bordeaux,2400000.0,50000.0
1404,164211,Josué,33,Brazil,74,74,Clube Atlético Mineiro,950000.0,30000.0
1405,162932,P. Barrientos,28,Argentina,74,74,Catania,2800000.0,50000.0
1407,194932,A. Townsend,21,England,74,82,Tottenham Hotspur,5600000.0,65000.0
1408,152181,M. Gspurning,32,Austria,74,74,PAOK Thessaloniki,1000000.0,35000.0
1409,184949,Mariano,27,Brazil,74,76,Girondins de Bordeaux,2200000.0,55000.0
1410,197238,I. Baldé,24,Senegal,74,78,Kuban Krasnodar,5000000.0,50000.0
1411,198006,J. Toornstra,24,Netherlands,74,77,FC Utrecht,5200000.0,50000.0
1412,200054,Pedro Obiang,21,Spain,74,84,Sampdoria,6200000.0,50000.0
1413,24438,M. Yepes,37,Colombia,74,74,Atalanta,100000.0,30000.0
1414,50294,S. Camara,30,Senegal,74,74,Montpellier Hérault SC,2200000.0,30000.0
1415,173436,N. Dyer,25,England,74,76,Swansea City,3800000.0,45000.0
1416,177022,Y. Chikhaoui,26,Tunisia,74,79,FC Zürich,4600000.0,50000.0
1417,210047,F. Schär,21,Switzerland,74,86,FC Basel,5800000.0,45000.0
1418,181375,M. Moreno,26,Bolivia,74,75,Cruzeiro,3200000.0,40000.0
1419,184703,L. Montes,27,Mexico,74,75,Club León,2600000.0,35000.0
1420,130687,L. Andreasen,30,Denmark,74,74,Hannover 96,1600000.0,35000.0
1421,156544,M. Martens,28,Belgium,74,74,PAOK Thessaloniki,2400000.0,35000.0
1422,193408,H. Seferovic,21,Switzerland,74,81,Real Sociedad,6800000.0,50000.0
1423,35713,J. Yobo,32,Nigeria,74,74,Norwich City,0.0,0.0
1424,167553,V. Denisov,26,Uzbekistan,74,76,Lokomotiv Moscow,2200000.0,40000.0
1425,201858,N. Sansone,21,Italy,74,80,Sassuolo,6000000.0,50000.0
1426,183426,D. Schwaab,24,Germany,74,77,VfB Stuttgart,3600000.0,50000.0
1427,107651,H. Altintop,30,Turkey,74,74,FC Augsburg,2400000.0,35000.0
1428,183427,F. Delph,23,England,74,79,Aston Villa,5600000.0,60000.0
1429,189059,J. Livermore,23,England,74,79,Hull City,4400000.0,50000.0
1430,7814,J. Mathijsen,33,Netherlands,74,74,Feyenoord,950000.0,30000.0
1431,190854,P. Pekarik,26,Slovakia,74,76,Hertha BSC Berlin,2200000.0,45000.0
1432,169607,L. Cattermole,25,England,74,76,Sunderland,2800000.0,60000.0
1433,192904,G. Kashia,25,Georgia,74,76,Vitesse,3000000.0,40000.0
1434,208777,Óliver Torres,18,Spain,74,85,Villarreal CF,7200000.0,30000.0
1435,183177,L. Barrios,28,Paraguay,74,74,Spartak Moscow,2600000.0,50000.0
1436,144010,Y. Kurtuluş,27,Turkey,74,76,Galatasaray SK,2800000.0,40000.0
1437,105866,C. Bovo,30,Italy,74,74,Torino,1600000.0,35000.0
1438,172939,K. Westwood,28,Republic of Ireland,74,74,Sunderland,1400000.0,45000.0
1439,199564,Sergi Roberto,21,Spain,74,84,FC Barcelona,6200000.0,70000.0
1440,12940,E. Pogatetz,30,Austria,74,74,1. FC Nürnberg,1600000.0,35000.0
1442,193420,M. Schmiedebach,24,Germany,74,77,Hannover 96,3200000.0,50000.0
1443,221838,M. Jojić,21,Serbia,74,81,Borussia Dortmund,6200000.0,75000.0
1444,209297,Fred,20,Brazil,74,85,Shakhtar Donetsk,8199999.999999999,50000.0
1445,193426,M. Beister,22,Germany,74,79,Hamburger SV,5200000.0,50000.0
1446,194196,F. Diagne,23,Senegal,74,79,SC Freiburg,4400000.0,50000.0
1447,184472,M. Olsson,25,Sweden,74,77,Norwich City,3600000.0,50000.0
1448,200857,M. Leitner,20,Germany,74,80,VfB Stuttgart,4800000.0,50000.0
1449,1178,P. Cannavaro,32,Italy,74,74,Sassuolo,1200000.0,35000.0
1450,181402,W. Vainqueur,24,France,74,76,Standard de Liège,2800000.0,40000.0
1451,202651,Suso,19,Spain,74,83,UD Almería,6000000.0,50000.0
1452,148123,A. Berezutskiy,31,Russia,74,74,CSKA Moscow,1400000.0,50000.0
1453,194203,N. Tomović,25,Serbia,74,76,Fiorentina,2800000.0,55000.0
1454,12445,J. Riise,32,Norway,74,74,Fulham,1200000.0,50000.0
1455,176029,Hélder Barbosa,26,Portugal,74,79,UD Almería,0.0,0.0
1456,179613,B. Sako,25,Mali,74,77,Wolverhampton Wanderers,4600000.0,50000.0
1457,147614,R. Pavlyuchenko,31,Russia,74,74,Lokomotiv Moscow,2000000.0,35000.0
1458,183966,F. Roncaglia,26,Argentina,74,75,Fiorentina,2000000.0,55000.0
1459,202143,Ekiza,25,Spain,74,76,Athletic Club de Bilbao,2800000.0,55000.0
1460,215199,R. Botta,23,Argentina,74,79,Inter,6000000.0,70000.0
1461,182945,M. Gradel,25,Ivory Coast,74,77,AS Saint-Étienne,5200000.0,45000.0
1462,194209,Y. El Arabi,26,Morocco,74,80,Granada CF,4800000.0,55000.0
1463,201122,T. Kalas,20,Czech Republic,74,81,Chelsea,4600000.0,75000.0
1464,176546,J. Zúñiga,27,Colombia,74,76,Napoli,2200000.0,70000.0
1465,163491,A. Lazzari,28,Italy,74,75,Udinese,1800000.0,50000.0
1466,164,G. Pinzi,32,Italy,74,74,Udinese,1200000.0,50000.0
1467,205988,L. Shaw,17,England,74,86,Southampton,5000000.0,30000.0
1468,215716,A. Mitrović,18,Serbia,74,85,RSC Anderlecht,7400000.0,30000.0
1469,152996,P. Skjelbred,26,Norway,74,77,Hertha BSC Berlin,3200000.0,45000.0
1470,184484,G. Sigurðsson,23,Iceland,74,82,Tottenham Hotspur,6400000.0,70000.0
1471,199334,V. Pilař,24,Czech Republic,74,77,SC Freiburg,4000000.0,45000.0
1472,138918,L. Rigoni,28,Italy,74,77,Chievo Verona,3400000.0,50000.0
1473,169126,Ronny,27,Brazil,74,76,Hertha BSC Berlin,3200000.0,45000.0
1474,50598,D. Bent,29,England,74,74,Fulham,2400000.0,50000.0
1475,178087,Bueno,25,Spain,74,77,Rayo Vallecano,5200000.0,45000.0
1476,187815,Diogo,26,Brazil,74,76,Sociedade Esportiva Palmeiras,0.0,0.0
1477,208808,Q. Promes,21,Netherlands,74,80,FC Twente,6200000.0,50000.0
1478,182440,R. Kruse,24,Australia,74,78,Bayer 04 Leverkusen,4000000.0,60000.0
1479,188840,Miguel Lopes,26,Portugal,74,79,Olympique Lyonnais,3000000.0,70000.0
1480,194728,I. Belfodil,21,Algeria,74,81,Livorno,6400000.0,50000.0
1481,199594,Montañés,26,Spain,74,79,Real Zaragoza,4200000.0,50000.0
1482,215466,N. Maksimović,21,Serbia,74,80,Torino,4200000.0,50000.0
1483,177578,S. Prödl,26,Austria,74,76,SV Werder Bremen,2200000.0,45000.0
1484,188586,J. Flum,25,Germany,74,76,Eintracht Frankfurt,2800000.0,45000.0
1485,183723,Chico,26,Brazil,74,74,Coritiba Foot Ball Club,1800000.0,30000.0
1486,178604,B. Janković,29,Serbia,74,74,Hellas Verona,2400000.0,35000.0
1487,188844,Marc Valiente,26,Spain,74,77,Real Valladolid,2800000.0,45000.0
1488,137133,G. Biava,36,Italy,74,74,Lazio,300000.0,40000.0
1489,216749,Carlos Mané,19,Portugal,74,82,Sporting CP,5800000.0,50000.0
1490,120238,F. Lodi,29,Italy,74,74,Catania,1600000.0,50000.0
1491,206511,M. Arnold,19,Germany,74,82,VfL Wolfsburg,6600000.0,65000.0
1492,158127,M. Obbadi,30,Morocco,74,74,AS Monaco,1800000.0,30000.0
1493,162223,A. Baumjohann,26,Germany,74,77,Hertha BSC Berlin,3600000.0,50000.0
1494,143025,E. Papa,31,Argentina,74,74,Vélez Sarsfield,1400000.0,30000.0
1495,163761,C. Davies,28,England,74,74,Hull City,1800000.0,35000.0
1496,169649,A. Mosquera,32,Colombia,74,74,Club América,1200000.0,35000.0
1497,186801,C. Kouyaté,23,Senegal,74,77,RSC Anderlecht,3600000.0,45000.0
1498,143283,G. Karadeniz,33,Turkey,74,74,Rubin Kazan,1200000.0,25000.0
1499,165555,Alecsandro,32,Brazil,74,74,Flamengo,1800000.0,30000.0
1500,167603,A. Ryazantsev,26,Russia,74,78,Zenit St. Petersburg,3000000.0,60000.0
1501,168883,T. Al Jassim,28,Saudi Arabia,74,74,Al Ahli,2800000.0,1000.0
1502,51123,M. Bodmer,30,France,74,74,OGC Nice,1600000.0,35000.0
1503,213430,R. Rusescu,24,Romania,74,79,SC Braga,6200000.0,50000.0
1504,165560,M. Ruben,26,Argentina,74,76,Évian Thonon Gaillard FC,3000000.0,40000.0
1505,213433,F. Tobio,23,Argentina,74,79,Vélez Sarsfield,4600000.0,50000.0
1506,180409,C. Gülselam,25,Turkey,74,74,Galatasaray SK,2400000.0,30000.0
1507,199354,Lucas,24,Spain,74,75,PAOK Thessaloniki,3400000.0,35000.0
1508,191164,F. Martínez,23,Ecuador,74,78,Club Tijuana,5400000.0,50000.0
1509,202685,S. Zaza,22,Italy,74,80,Sassuolo,6200000.0,50000.0
1510,189117,R. Bürki,22,Switzerland,74,82,Grasshopper Club Zürich,3200000.0,50000.0
1511,192445,D. Ginczek,22,Germany,74,77,1. FC Nürnberg,4800000.0,45000.0
1512,142782,S. Saja,34,Argentina,74,74,Racing Club de Avellaneda,1000000.0,25000.0
1513,158144,Salva Sevilla,29,Spain,74,74,Real Betis Balompié,2600000.0,30000.0
1514,137410,D. Gastaldello,30,Italy,74,74,Sampdoria,1600000.0,35000.0
1515,204738,R. Ibarra,22,Ecuador,74,77,Vitesse,4800000.0,45000.0
1517,201155,R. Morrison,20,England,74,84,Queens Park Rangers,7400000.0,50000.0
1518,193475,P. Souaré,23,Senegal,74,79,LOSC Lille,4800000.0,60000.0
1519,138181,M. Turner,29,England,74,74,Norwich City,1800000.0,35000.0
1520,138949,A. Alcaraz,30,Paraguay,74,74,Everton,1600000.0,50000.0
1521,199110,L. Muriel,22,Colombia,74,82,Udinese,6800000.0,65000.0
1522,4806,C. Barbosa,37,France,74,74,Évian Thonon Gaillard FC,100000.0,25000.0
1524,52935,C. Natali,34,Italy,74,74,Bologna,800000.0,30000.0
1525,188871,L. Kozák,24,Czech Republic,74,80,Aston Villa,6200000.0,65000.0
1526,167624,S. Meyiwa,25,South Africa,74,77,Orlando Pirates,0.0,0.0
1527,191688,Botía,24,Spain,74,80,Elche CF,4400000.0,50000.0
1528,183497,O. Karnezis,27,Greece,74,78,Granada CF,1400000.0,50000.0
1529,18122,N. Penneteau,32,France,74,74,Valenciennes FC,1000000.0,35000.0
1530,41674,S. Armand,32,France,74,74,Stade Rennais FC,1200000.0,35000.0
1531,138445,D. Lugano,32,Uruguay,74,74,West Bromwich Albion,1200000.0,40000.0
1532,166093,H. Balta,30,Turkey,74,74,Galatasaray SK,1600000.0,35000.0
1533,142798,V. López,34,Argentina,74,74,Newell's Old Boys,800000.0,2000.0
1534,181455,A. Cissokho,25,France,74,76,Liverpool,2800000.0,70000.0
1535,199633,M. Lowton,24,England,74,77,Aston Villa,3600000.0,60000.0
1536,157393,M. Sissoko,28,Mali,74,78,Levante UD,3000000.0,50000.0
1537,183249,R. Bobadilla,26,Argentina,74,76,FC Augsburg,3200000.0,40000.0
1538,216530,P. Velázquez,26,Paraguay,74,76,Deportivo Toluca,3200000.0,40000.0
1539,153298,A. Mvuemba,28,France,74,75,Olympique Lyonnais,2400000.0,65000.0
1540,198611,N. Đurđić,27,Serbia,74,74,SpVgg Greuther Fürth,2800000.0,30000.0
1541,102356,M. Feulner,31,Germany,74,74,1. FC Nürnberg,1800000.0,35000.0
1542,171732,Adrián Colunga,28,Spain,74,74,Getafe CF,2600000.0,30000.0
1543,199383,T. Klose,25,Switzerland,74,77,VfL Wolfsburg,3400000.0,60000.0
1544,162008,R. Djebbour,29,Algeria,74,74,Nottingham Forest,0.0,0.0
1545,183256,H. Saivet,22,Senegal,74,79,Girondins de Bordeaux,6000000.0,60000.0
1546,171993,David Fuster,31,Spain,74,74,Olympiakos CFP,1800000.0,35000.0
1547,46042,Juan,34,Brazil,74,74,Sport Club Internacional,800000.0,30000.0
1548,137179,D. Portanova,34,Italy,74,74,Genoa,0.0,0.0
1549,203483,D. Klaassen,20,Netherlands,74,82,Ajax,7200000.0,50000.0
1550,155355,C. Lee,24,Korea Republic,74,77,Bolton Wanderers,4200000.0,50000.0
1551,163804,J. Féret,30,France,74,74,Stade Rennais FC,2200000.0,35000.0
1552,49116,A. Boka,30,Ivory Coast,74,74,VfB Stuttgart,1600000.0,35000.0
1553,192732,E. Prib,23,Germany,74,78,Hannover 96,4400000.0,50000.0
1554,197853,S. Aurier,20,Ivory Coast,74,84,Toulouse FC,6800000.0,50000.0
1555,45534,M. Antonsson,32,Sweden,74,74,Bologna,1200000.0,35000.0
1556,4832,M. Marchionni,32,Italy,74,74,Parma,1400000.0,50000.0
1558,145889,Tito,27,Spain,74,74,Rayo Vallecano,1800000.0,30000.0
1559,16097,N. Rimando,34,United States,74,74,Real Salt Lake,950000.0,25000.0
1560,168930,Omar Ramos,25,Spain,74,77,Real Valladolid,4200000.0,45000.0
1561,189922,G. Niedermeier,27,Germany,74,76,VfB Stuttgart,2200000.0,45000.0
1562,189156,Daniel Carriço,24,Portugal,74,78,Sevilla FC,3600000.0,70000.0
1563,184037,M. Kelly,23,England,74,79,Liverpool,4400000.0,75000.0
1564,198118,J. Guilavogui,22,France,74,80,AS Saint-Étienne,3600000.0,50000.0
1565,143590,L. Fernández,30,Argentina,74,74,Dinamo Moscow,1600000.0,50000.0
1566,183526,N. El Zhar,26,Morocco,74,77,Levante UD,3200000.0,45000.0
1567,187366,D. Glushakov,26,Russia,74,75,Spartak Moscow,1800000.0,50000.0
1568,23015,L. Toni,36,Italy,74,74,Hellas Verona,450000.0,30000.0
1569,136168,Marcelo Mattos,29,Brazil,74,74,Botafogo de Futebol e Regatas,0.0,0.0
1570,149224,E. Calaió,31,Italy,74,74,Genoa,2000000.0,35000.0
1571,176104,V. Birsa,26,Slovenia,74,78,Milan,3000000.0,75000.0
1572,169705,R. Bertrand,23,England,74,78,Aston Villa,3600000.0,60000.0
1573,156650,Y. Gouffran,27,France,74,76,Newcastle United,2800000.0,60000.0
1574,191210,S. Corchia,22,France,74,80,FC Sochaux-Montbéliard,4200000.0,55000.0
1575,181483,M. Jedinák,28,Australia,74,74,Crystal Palace,1600000.0,30000.0
1576,492,J. Zebina,34,France,74,74,Toulouse FC,800000.0,30000.0
1577,4077,Simão,33,Portugal,74,74,RCD Espanyol,0.0,0.0
1578,189165,J. Shelvey,21,England,74,80,Swansea City,6200000.0,55000.0
1579,201454,F. Ghoulam,22,Algeria,74,81,Napoli,4800000.0,75000.0
1581,184815,S. Athanasiadis,24,Greece,74,78,PAOK Thessaloniki,5000000.0,50000.0
1582,198640,Z. Labyad,20,Morocco,74,82,Vitesse,6800000.0,50000.0
1583,120304,J. Makoun,30,Cameroon,74,74,Stade Rennais FC,1400000.0,35000.0
1584,172018,J. Maidana,27,Argentina,74,75,River Plate,2000000.0,35000.0
1585,177138,Ilsinho,27,Brazil,74,76,Shakhtar Donetsk,3000000.0,40000.0
1586,120306,L. Pionnier,31,France,74,74,Montpellier Hérault SC,1000000.0,30000.0
1587,157427,A. Dejagah,26,Iran,74,74,Fulham,0.0,0.0
1588,176627,A. Ben-Hatira,24,Tunisia,74,77,Hertha BSC Berlin,4600000.0,45000.0
1589,137460,A. Rosina,29,Italy,74,74,Siena,2600000.0,35000.0
1590,152822,Danilo,34,Brazil,74,74,Corinthians,0.0,0.0
1591,177398,I. Iličević,26,Croatia,74,76,Hamburger SV,2800000.0,45000.0
